MonthYear,Region,Organization,Type 1,Type 2,Type 3,Total Attendances,Type 1 < 4h,Type 2 < 4h,Type 3 < 4h,Total Attendances < 4h,Type 1 > 4h,Type 2 > 4h,Type 3 > 4h,Total Attendances > 4 hours,Emergency Admissions via Type 1 A&E,Emergency Admissions via Type 2 A&E,Emergency Admissions via Type 3 and 4 A&E,Total Emergency Admissions via A&E,Other Emergency admissions (i.e not via A&E),Total Emergency Admissions,>4h decision to admit,>12h decision to admit,Year,CovidPeriod,Within_4h_%,Over_4h_%,Type1_Over4h_%,Type1_Under4h_%
2021-07-01,South-East England,Hampshire Hospitals NHS Foundation Trust,11647.0,0.0,373.0,12020.0,8999.0,0.0,373.0,9372.0,2648.0,0.0,0.0,2648.0,3830.0,0.0,0.0,3830.0,1119.0,4949.0,304.0,0.0,2021,COVID Period,77.97004991680532,22.029950083194674,22.73546836095132,77.26453163904868
2021-07-01,North-West England,The Walton Centre NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,169.0,0.0,0.0,2021,COVID Period,,,,
2021-07-01,South-East England,Haslemere Minor Injuries Unit,0.0,0.0,793.0,793.0,0.0,0.0,788.0,788.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2021,COVID Period,99.36948297604036,0.6305170239596469,,
2021-07-01,South-East England,Isle Of Wight NHS Trust,3421.0,0.0,2511.0,5932.0,2733.0,0.0,2511.0,5244.0,688.0,0.0,0.0,688.0,1151.0,0.0,0.0,1151.0,245.0,1396.0,251.0,0.0,2021,COVID Period,88.40188806473364,11.59811193526635,20.111078631978955,79.88892136802104
2021-07-01,South-East England,Whitstable Medical Practice,0.0,0.0,3750.0,3750.0,0.0,0.0,3750.0,3750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,COVID Period,100.0,0.0,,
2021-07-01,South-East England,University Hospitals Sussex NHS Foundation Trust,20840.0,1587.0,8739.0,31166.0,14786.0,1580.0,7274.0,23640.0,6054.0,7.0,1465.0,7526.0,7065.0,38.0,618.0,7721.0,1406.0,9127.0,1138.0,24.0,2021,COVID Period,75.85188987999743,24.148110120002567,29.049904030710174,70.95009596928983
2021-07-01,South-East England,University Hospital Southampton NHS Foundation Trust,11722.0,1266.0,0.0,12988.0,9193.0,1172.0,0.0,10365.0,2529.0,94.0,0.0,2623.0,3516.0,11.0,0.0,3527.0,1483.0,5010.0,73.0,1.0,2021,COVID Period,79.80443486295042,20.195565137049584,21.574816584200647,78.42518341579935
2021-07-01,South-East England,Sussex Community NHS Foundation Trust,0.0,0.0,11446.0,11446.0,0.0,0.0,11412.0,11412.0,0.0,0.0,34.0,34.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2021,COVID Period,99.70295299668007,0.2970470033199371,,
2021-07-01,South-East England,Surrey And Sussex Healthcare NHS Trust,10386.0,0.0,977.0,11363.0,9318.0,0.0,977.0,10295.0,1068.0,0.0,0.0,1068.0,2610.0,0.0,0.0,2610.0,437.0,3047.0,423.0,0.0,2021,COVID Period,90.60107366012497,9.398926339875032,10.283073367995378,89.71692663200463
2021-07-01,South-East England,Southern Health NHS Foundation Trust,0.0,0.0,1567.0,1567.0,0.0,0.0,1512.0,1512.0,0.0,0.0,55.0,55.0,0.0,0.0,5.0,5.0,146.0,151.0,0.0,0.0,2021,COVID Period,96.49010848755583,3.509891512444161,,
2021-07-01,South-East England,Royal Surrey County Hospital NHS Foundation Trust,6828.0,0.0,14.0,6842.0,4903.0,0.0,14.0,4917.0,1925.0,0.0,0.0,1925.0,2577.0,0.0,2.0,2579.0,555.0,3134.0,26.0,0.0,2021,COVID Period,71.86495176848875,28.135048231511256,28.192735793790273,71.80726420620972
2021-07-01,South-East England,Royal Berkshire NHS Foundation Trust,12127.0,2077.0,0.0,14204.0,9311.0,2059.0,0.0,11370.0,2816.0,18.0,0.0,2834.0,2793.0,3.0,0.0,2796.0,873.0,3669.0,213.0,0.0,2021,COVID Period,80.04787383835539,19.952126161644607,23.220912014513072,76.77908798548692
2021-07-01,South-East England,Queen Victoria Hospital NHS Foundation Trust,0.0,0.0,971.0,971.0,0.0,0.0,970.0,970.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,557.0,561.0,0.0,0.0,2021,COVID Period,99.89701338825952,0.10298661174047373,,
2021-07-01,South-East England,Practice Plus Group Surgical Centre - St Marys Portsmouth,0.0,0.0,5313.0,5313.0,0.0,0.0,4521.0,4521.0,0.0,0.0,792.0,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,COVID Period,85.09316770186336,14.906832298136646,,
2021-07-01,South-East England,Practice Plus Group Hospital - Southampton,0.0,0.0,4795.0,4795.0,0.0,0.0,4789.0,4789.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,COVID Period,99.87486965589156,0.1251303441084463,,
2021-07-01,South-East England,Phl Lymington Utc,0.0,0.0,2426.0,2426.0,0.0,0.0,2328.0,2328.0,0.0,0.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,COVID Period,95.96042868920033,4.03957131079967,,
2021-07-01,South-East England,Oxford University Hospitals NHS Foundation Trust,13166.0,1550.0,492.0,15208.0,9285.0,1550.0,490.0,11325.0,3881.0,0.0,2.0,3883.0,3603.0,110.0,11.0,3724.0,3799.0,7523.0,703.0,0.0,2021,COVID Period,74.46738558653341,25.532614413466597,29.477441895792193,70.52255810420782
2021-07-01,South-East England,Oxford Health NHS Foundation Trust,0.0,0.0,4021.0,4021.0,0.0,0.0,3652.0,3652.0,0.0,0.0,369.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,COVID Period,90.82317831385227,9.176821686147726,,
2021-07-01,South-East England,Medway NHS Foundation Trust,8303.0,0.0,3537.0,11840.0,5533.0,0.0,2879.0,8412.0,2770.0,0.0,658.0,3428.0,2558.0,0.0,0.0,2558.0,1260.0,3818.0,525.0,3.0,2021,COVID Period,71.04729729729729,28.952702702702705,33.361435625677466,66.63856437432253
2021-07-01,South-East England,Maidstone And Tunbridge Wells NHS Trust,14470.0,0.0,2014.0,16484.0,10778.0,0.0,2011.0,12789.0,3692.0,0.0,3.0,3695.0,4313.0,0.0,0.0,4313.0,691.0,5004.0,384.0,0.0,2021,COVID Period,77.584324193157,22.415675806842998,25.51485832757429,74.4851416724257
2021-07-01,South-East England,Kent Community Health NHS Foundation Trust,0.0,0.0,5841.0,5841.0,0.0,0.0,5807.0,5807.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,COVID Period,99.41790789248415,0.5820921075158364,,
2021-07-01,South-East England,Hastings Med P & Walkin,0.0,0.0,1056.0,1056.0,0.0,0.0,1056.0,1056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,COVID Period,100.0,0.0,,
2021-07-01,North-West England,The Christie NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,529.0,0.0,0.0,2021,COVID Period,,,,
2021-07-01,North-West England,Tameside And Glossop Integrated Care NHS Foundation Trust,8987.0,0.0,2143.0,11130.0,5531.0,0.0,2143.0,7674.0,3456.0,0.0,0.0,3456.0,2269.0,0.0,0.0,2269.0,403.0,2672.0,430.0,0.0,2021,COVID Period,68.94878706199461,31.051212938005392,38.45554690107934,61.54445309892066
2021-07-01,North-West England,Stockport NHS Foundation Trust,10434.0,0.0,0.0,10434.0,7064.0,0.0,0.0,7064.0,3370.0,0.0,0.0,3370.0,2935.0,0.0,0.0,2935.0,575.0,3510.0,603.0,0.0,2021,COVID Period,67.70174429748897,32.29825570251102,32.29825570251102,67.70174429748897
2021-07-01,North-West England,Blackpool Teaching Hospitals NHS Foundation Trust,7343.0,0.0,11674.0,19017.0,4096.0,0.0,11674.0,15770.0,3247.0,0.0,0.0,3247.0,2938.0,0.0,0.0,2938.0,747.0,3685.0,1298.0,13.0,2021,COVID Period,82.92580322869011,17.07419677130988,44.21898406645785,55.78101593354214
2021-07-01,North-West England,Bolton NHS Foundation Trust,11380.0,0.0,1139.0,12519.0,7211.0,0.0,995.0,8206.0,4169.0,0.0,144.0,4313.0,2361.0,0.0,49.0,2410.0,783.0,3193.0,591.0,53.0,2021,COVID Period,65.54836648294592,34.45163351705408,36.63444639718805,63.36555360281195
2021-07-01,North-West England,Bridgewater Community Healthcare NHS Foundation Trust,0.0,0.0,5239.0,5239.0,0.0,0.0,5237.0,5237.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,COVID Period,99.96182477572056,0.038175224279442636,,
2021-07-01,North-West England,Countess Of Chester Hospital NHS Foundation Trust,7330.0,0.0,610.0,7940.0,4665.0,0.0,578.0,5243.0,2665.0,0.0,32.0,2697.0,1771.0,0.0,0.0,1771.0,776.0,2547.0,278.0,0.0,2021,COVID Period,66.03274559193954,33.967254408060455,36.35743519781719,63.64256480218281
2021-07-01,North-West England,East Cheshire NHS Trust,4656.0,0.0,37.0,4693.0,2793.0,0.0,37.0,2830.0,1863.0,0.0,0.0,1863.0,984.0,0.0,0.0,984.0,156.0,1140.0,170.0,6.0,2021,COVID Period,60.30257830811847,39.69742169188152,40.01288659793815,59.98711340206185
2021-07-01,North-West England,East Lancashire Hospitals NHS Trust,11285.0,0.0,6634.0,17919.0,7420.0,0.0,5833.0,13253.0,3865.0,0.0,801.0,4666.0,4434.0,0.0,23.0,4457.0,846.0,5303.0,823.0,8.0,2021,COVID Period,73.9606004799375,26.039399520062506,34.249003101462115,65.75099689853788
2021-07-01,North-West England,Lancashire Teaching Hospitals NHS Foundation Trust,7298.0,0.0,8728.0,16026.0,4385.0,0.0,8353.0,12738.0,2913.0,0.0,375.0,3288.0,2481.0,0.0,427.0,2908.0,1160.0,4068.0,1954.0,45.0,2021,COVID Period,79.48333957319356,20.51666042680644,39.91504521786791,60.084954782132094
2021-07-01,North-West England,Liverpool Heart And Chest Hospital NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,202.0,0.0,0.0,2021,COVID Period,,,,
2021-07-01,North-West England,Liverpool University Hospitals NHS Foundation Trust,18771.0,408.0,6104.0,25283.0,10149.0,408.0,6104.0,16661.0,8622.0,0.0,0.0,8622.0,5545.0,0.0,0.0,5545.0,1940.0,7485.0,2307.0,0.0,2021,COVID Period,65.89803425226437,34.10196574773563,45.93255553779766,54.06744446220233
2021-07-01,North-West England,Liverpool Women's NHS Foundation Trust,0.0,1107.0,0.0,1107.0,0.0,1065.0,0.0,1065.0,0.0,42.0,0.0,42.0,0.0,95.0,0.0,95.0,19.0,114.0,0.0,0.0,2021,COVID Period,96.2059620596206,3.7940379403794036,,
2021-07-01,North-West England,Manchester University NHS Foundation Trust,32045.0,2691.0,7357.0,42093.0,18847.0,2664.0,7050.0,28561.0,13198.0,27.0,307.0,13532.0,8591.0,32.0,5.0,8628.0,1469.0,10097.0,2512.0,6.0,2021,COVID Period,67.85213693488228,32.14786306511772,41.18583242315494,58.814167576845065
2021-07-01,North-West England,Mersey Care NHS Foundation Trust,0.0,0.0,7818.0,7818.0,0.0,0.0,7793.0,7793.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,131.0,131.0,0.0,0.0,2021,COVID Period,99.68022512151445,0.31977487848554614,,
2021-07-01,North-West England,Mid Cheshire Hospitals NHS Foundation Trust,7200.0,0.0,2361.0,9561.0,3997.0,0.0,2332.0,6329.0,3203.0,0.0,29.0,3232.0,2461.0,0.0,0.0,2461.0,990.0,3451.0,609.0,1.0,2021,COVID Period,66.19600460202908,33.80399539797093,44.48611111111111,55.513888888888886
2021-07-01,North-West England,Miriam Minor Emergency,0.0,0.0,1671.0,1671.0,0.0,0.0,1671.0,1671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,COVID Period,100.0,0.0,,
2021-07-01,North-West England,Pennine Acute Hospitals NHS Trust,16752.0,0.0,4671.0,21423.0,10018.0,0.0,4265.0,14283.0,6734.0,0.0,406.0,7140.0,4136.0,0.0,64.0,4200.0,1154.0,5354.0,1200.0,70.0,2021,COVID Period,66.67133454698222,33.328665453017784,40.198185291308505,59.8018147086915
2021-07-01,North-West England,Rossendale Minor Injuries Unit,0.0,0.0,1065.0,1065.0,0.0,0.0,1063.0,1063.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,COVID Period,99.81220657276995,0.18779342723004694,,
2021-07-01,North-West England,Salford Royal NHS Foundation Trust,9713.0,0.0,476.0,10189.0,5868.0,0.0,476.0,6344.0,3845.0,0.0,0.0,3845.0,2499.0,0.0,0.0,2499.0,387.0,2886.0,867.0,1.0,2021,COVID Period,62.2632250466189,37.736774953381094,39.58612169257696,60.41387830742304
2021-07-01,North-West England,Alder Hey Children's NHS Foundation Trust,6091.0,0.0,0.0,6091.0,4147.0,0.0,0.0,4147.0,1944.0,0.0,0.0,1944.0,983.0,0.0,0.0,983.0,219.0,1202.0,0.0,0.0,2021,COVID Period,68.08405844688885,31.91594155311115,31.91594155311115,68.08405844688885
2021-07-01,North-East England,York And Scarborough Teaching Hospitals NHS Foundation Trust,10456.0,358.0,9062.0,19876.0,6179.0,358.0,8661.0,15198.0,4277.0,0.0,401.0,4678.0,4322.0,0.0,0.0,4322.0,1359.0,5681.0,844.0,43.0,2021,COVID Period,76.4640772791306,23.53592272086939,40.90474368783474,59.09525631216527
2021-07-01,North-East England,Workington Health Limited,0.0,0.0,499.0,499.0,0.0,0.0,499.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,COVID Period,100.0,0.0,,
2021-07-01,North-East England,The Wilberforce Health Centre,0.0,0.0,2535.0,2535.0,0.0,0.0,2535.0,2535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,COVID Period,100.0,0.0,,
2021-07-01,North-West England,St Helens And Knowsley Teaching Hospitals NHS Trust,10994.0,0.0,5877.0,16871.0,5600.0,0.0,5864.0,11464.0,5394.0,0.0,13.0,5407.0,4099.0,0.0,0.0,4099.0,306.0,4405.0,547.0,0.0,2021,COVID Period,67.95092169995851,32.04907830004149,49.063125341095144,50.93687465890486
2021-07-01,North-West England,Southport And Ormskirk Hospital NHS Trust,8199.0,0.0,1982.0,10181.0,5874.0,0.0,1982.0,7856.0,2325.0,0.0,0.0,2325.0,2384.0,0.0,0.0,2384.0,126.0,2510.0,715.0,6.0,2021,COVID Period,77.16334348295845,22.836656517041547,28.357116721551407,71.6428832784486
2021-07-01,North-West England,Skelmersdale Walk In Centre,0.0,0.0,1390.0,1390.0,0.0,0.0,1379.0,1379.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,COVID Period,99.20863309352518,0.7913669064748201,,
2021-07-01,London Region,Moorfields Eye Hospital NHS Foundation Trust,0.0,4950.0,0.0,4950.0,0.0,4948.0,0.0,4948.0,0.0,2.0,0.0,2.0,0.0,19.0,0.0,19.0,153.0,172.0,2.0,0.0,2021,COVID Period,99.95959595959596,0.0404040404040404,,
2021-07-01,North-East England,Harrogate And District NHS Foundation Trust,5390.0,0.0,837.0,6227.0,4124.0,0.0,837.0,4961.0,1266.0,0.0,0.0,1266.0,1230.0,0.0,0.0,1230.0,404.0,1634.0,12.0,0.0,2021,COVID Period,79.66918259193834,20.330817408061666,23.487940630797773,76.51205936920222
2021-07-01,North-East England,Hull University Teaching Hospitals NHS Trust,11734.0,0.0,0.0,11734.0,7372.0,0.0,0.0,7372.0,4362.0,0.0,0.0,4362.0,2729.0,0.0,0.0,2729.0,1252.0,3981.0,1027.0,0.0,2021,COVID Period,62.825975796829724,37.174024203170276,37.174024203170276,62.825975796829724
2021-07-01,North-East England,Humber Teaching NHS Foundation Trust,0.0,0.0,783.0,783.0,0.0,0.0,783.0,783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,COVID Period,100.0,0.0,,
2021-07-01,North-East England,Leeds Teaching Hospitals NHS Trust,19812.0,0.0,10203.0,30015.0,10984.0,0.0,10203.0,21187.0,8828.0,0.0,0.0,8828.0,4268.0,0.0,0.0,4268.0,1109.0,5377.0,1611.0,0.0,2021,COVID Period,70.5880393136765,29.411960686323507,44.55885322027054,55.44114677972946
2021-07-01,South-East England,Woking Walk In Centre,0.0,0.0,3086.0,3086.0,0.0,0.0,2961.0,2961.0,0.0,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,COVID Period,95.949449125081,4.050550874918989,,
2021-07-01,North-East England,Local Care Direct,0.0,0.0,1744.0,1744.0,0.0,0.0,1744.0,1744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,COVID Period,100.0,0.0,,
2021-07-01,North-East England,Northern Lincolnshire And Goole NHS Foundation Trust,12876.0,0.0,424.0,13300.0,8085.0,0.0,420.0,8505.0,4791.0,0.0,4.0,4795.0,3550.0,0.0,0.0,3550.0,501.0,4051.0,1039.0,30.0,2021,COVID Period,63.94736842105263,36.05263157894737,37.20876048462255,62.79123951537745
2021-07-01,North-East England,Northumbria Healthcare NHS Foundation Trust,8624.0,0.0,10450.0,19074.0,7227.0,0.0,10325.0,17552.0,1397.0,0.0,125.0,1522.0,4952.0,0.0,30.0,4982.0,804.0,5786.0,0.0,0.0,2021,COVID Period,92.02055153612247,7.97944846387753,16.198979591836736,83.80102040816327
2021-07-01,North-East England,Sheffield Children's NHS Foundation Trust,5075.0,0.0,254.0,5329.0,4880.0,0.0,254.0,5134.0,195.0,0.0,0.0,195.0,674.0,0.0,0.0,674.0,286.0,960.0,0.0,0.0,2021,COVID Period,96.34077688121599,3.6592231187840123,3.842364532019704,96.1576354679803
2021-07-01,North-East England,Sheffield Teaching Hospitals NHS Foundation Trust,9756.0,765.0,8361.0,18882.0,4153.0,765.0,8255.0,13173.0,5603.0,0.0,106.0,5709.0,3119.0,0.0,0.0,3119.0,2542.0,5661.0,949.0,2.0,2021,COVID Period,69.76485541785827,30.23514458214172,57.43132431324314,42.56867568675687
2021-07-01,North-East England,South Tees Hospitals NHS Foundation Trust,9877.0,0.0,5081.0,14958.0,6581.0,0.0,5071.0,11652.0,3296.0,0.0,10.0,3306.0,2294.0,0.0,131.0,2425.0,2129.0,4554.0,946.0,0.0,2021,COVID Period,77.89811472121941,22.101885278780586,33.370456616381496,66.62954338361851
2021-07-01,North-East England,South Tyneside And Sunderland NHS Foundation Trust,13339.0,1324.0,5808.0,20471.0,9275.0,1320.0,5762.0,16357.0,4064.0,4.0,46.0,4114.0,4518.0,22.0,0.0,4540.0,1169.0,5709.0,260.0,0.0,2021,COVID Period,79.9032778076303,20.096722192369693,30.467051503111175,69.53294849688882
2021-07-01,North-East England,South West Yorkshire Partnership NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,142.0,0.0,0.0,2021,COVID Period,,,,
2021-07-01,North-East England,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,11928.0,1381.0,6412.0,19721.0,9398.0,1297.0,6412.0,17107.0,2530.0,84.0,0.0,2614.0,3634.0,18.0,8.0,3660.0,2371.0,6031.0,169.0,0.0,2021,COVID Period,86.74509406216724,13.254905937832767,21.210596914822265,78.78940308517774
2021-07-01,North-East England,North Cumbria Integrated Care NHS Foundation Trust,9027.0,0.0,2143.0,11170.0,6377.0,0.0,2138.0,8515.0,2650.0,0.0,5.0,2655.0,2427.0,0.0,0.0,2427.0,752.0,3179.0,654.0,0.0,2021,COVID Period,76.23097582811101,23.76902417188899,29.356375318488976,70.64362468151101
2021-07-01,South-West England,Cornwall Partnership NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,105.0,153.0,0.0,0.0,2021,COVID Period,,,,
2021-07-01,South-East England,East Sussex Healthcare NHS Trust,10524.0,0.0,2997.0,13521.0,8361.0,0.0,2997.0,11358.0,2163.0,0.0,0.0,2163.0,3770.0,0.0,0.0,3770.0,573.0,4343.0,189.0,0.0,2021,COVID Period,84.00266252496117,15.997337475038828,20.55302166476625,79.44697833523375
2021-07-01,South-West England,Dorset Healthcare University NHS Foundation Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,7.0,0.0,0.0,2021,COVID Period,,,,
2021-07-01,Midlands England,Corby Urgent Care Centre,0.0,0.0,7173.0,7173.0,0.0,0.0,7158.0,7158.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,COVID Period,99.79088247595148,0.20911752404851527,,
2021-07-01,Midlands England,Chesterfield Royal Hospital NHS Foundation Trust,6188.0,0.0,2512.0,8700.0,5347.0,0.0,2500.0,7847.0,841.0,0.0,12.0,853.0,2627.0,0.0,0.0,2627.0,587.0,3214.0,200.0,7.0,2021,COVID Period,90.19540229885058,9.804597701149426,13.59082094376212,86.40917905623789
2021-07-01,Midlands England,Birmingham Women's And Children's NHS Foundation Trust,5594.0,0.0,0.0,5594.0,4095.0,0.0,0.0,4095.0,1499.0,0.0,0.0,1499.0,916.0,0.0,0.0,916.0,181.0,1097.0,0.0,0.0,2021,COVID Period,73.20343224883804,26.79656775116196,26.79656775116196,73.20343224883804
2021-07-01,Midlands England,Birmingham Wic,0.0,0.0,1099.0,1099.0,0.0,0.0,1099.0,1099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,COVID Period,100.0,0.0,,
2021-07-01,Midlands England,Badger Ltd,0.0,0.0,1356.0,1356.0,0.0,0.0,1356.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,COVID Period,100.0,0.0,,
2021-07-01,Midlands England,Assura Vertis Urgent Care Centres (Birmingham),0.0,0.0,3444.0,3444.0,0.0,0.0,3444.0,3444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,COVID Period,100.0,0.0,,
2021-07-01,London Region,Whittington Health NHS Trust,9354.0,0.0,0.0,9354.0,7527.0,0.0,0.0,7527.0,1827.0,0.0,0.0,1827.0,1322.0,0.0,0.0,1322.0,62.0,1384.0,321.0,0.0,2021,COVID Period,80.46824887748556,19.531751122514432,19.531751122514432,80.46824887748556
2021-07-01,London Region,Urgent Care Centre (Qms),0.0,0.0,7974.0,7974.0,0.0,0.0,7684.0,7684.0,0.0,0.0,290.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,COVID Period,96.3631803360923,3.6368196639077,,
2021-07-01,London Region,University College London Hospitals NHS Foundation Trust,11927.0,0.0,0.0,11927.0,10451.0,0.0,0.0,10451.0,1476.0,0.0,0.0,1476.0,1542.0,0.0,0.0,1542.0,372.0,1914.0,419.0,1.0,2021,COVID Period,87.6247170285906,12.375282971409407,12.375282971409407,87.6247170285906
2021-07-01,London Region,The Pinn Unregistered Wic,0.0,0.0,3047.0,3047.0,0.0,0.0,3047.0,3047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,COVID Period,100.0,0.0,,
2021-07-01,London Region,The Hillingdon Hospitals NHS Foundation Trust,5800.0,0.0,6757.0,12557.0,3157.0,0.0,5952.0,9109.0,2643.0,0.0,805.0,3448.0,1716.0,0.0,0.0,1716.0,478.0,2194.0,682.0,4.0,2021,COVID Period,72.54121207294736,27.45878792705264,45.56896551724138,54.43103448275862
2021-07-01,London Region,St George's University Hospitals NHS Foundation Trust,11984.0,0.0,1260.0,13244.0,10684.0,0.0,1260.0,11944.0,1300.0,0.0,0.0,1300.0,2937.0,0.0,0.0,2937.0,875.0,3812.0,249.0,4.0,2021,COVID Period,90.18423437028088,9.815765629719118,10.847797062750333,89.15220293724967
2021-07-01,London Region,Royal National Orthopaedic Hospital NHS Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,2021,COVID Period,,,,
2021-07-01,London Region,Royal Free London NHS Foundation Trust,22492.0,0.0,4173.0,26665.0,16860.0,0.0,4171.0,21031.0,5632.0,0.0,2.0,5634.0,4199.0,0.0,0.0,4199.0,413.0,4612.0,624.0,26.0,2021,COVID Period,78.87117944871555,21.128820551284456,25.04001422728081,74.95998577271918
2021-07-01,London Region,North Middlesex University Hospital NHS Trust,11359.0,438.0,6036.0,17833.0,7991.0,430.0,5663.0,14084.0,3368.0,8.0,373.0,3749.0,2106.0,0.0,0.0,2106.0,328.0,2434.0,1046.0,26.0,2021,COVID Period,78.97717714349801,21.022822856501993,29.650497402940402,70.3495025970596
2021-07-01,Midlands England,Sleaford Medical Group,0.0,0.0,504.0,504.0,0.0,0.0,504.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2021,COVID Period,100.0,0.0,,
2021-07-01,Midlands England,South Birmingham GP Walk In Centre,0.0,0.0,6614.0,6614.0,0.0,0.0,6614.0,6614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,COVID Period,100.0,0.0,,
2021-07-01,Midlands England,Coventry And Warwickshire Partnership NHS Trust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,71.0,80.0,0.0,0.0,2021,COVID Period,,,,
2021-07-01,Midlands England,Summerfield Urgent Care Centre,0.0,0.0,2993.0,2993.0,0.0,0.0,2993.0,2993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,COVID Period,100.0,0.0,,
2021-07-01,Midlands England,Derbyshire Community Health Services NHS Foundation Trust,0.0,0.0,8131.0,8131.0,0.0,0.0,8128.0,8128.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,COVID Period,99.96310416922888,0.036895830771122864,,
2021-07-01,South-West England,Dorset County Hospital NHS Foundation Trust,4427.0,0.0,2488.0,6915.0,2828.0,0.0,2488.0,5316.0,1599.0,0.0,0.0,1599.0,1575.0,0.0,0.0,1575.0,378.0,1953.0,80.0,0.0,2021,COVID Period,76.8763557483731,23.1236442516269,36.11926812740005,63.88073187259995
2021-07-01,Midlands England,Sherwood Forest Hospitals NHS Foundation Trust,10101.0,0.0,4956.0,15057.0,8317.0,0.0,4664.0,12981.0,1784.0,0.0,292.0,2076.0,3369.0,0.0,14.0,3383.0,447.0,3830.0,263.0,0.0,2021,COVID Period,86.21239290695357,13.787607093046422,17.66161766161766,82.33838233838235
2021-07-01,Midlands England,Sandwell And West Birmingham Hospitals NHS Trust,15285.0,1062.0,7143.0,23490.0,9762.0,895.0,7108.0,17765.0,5523.0,167.0,35.0,5725.0,3133.0,0.0,0.0,3133.0,441.0,3574.0,964.0,0.0,2021,COVID Period,75.62792677735206,24.372073222647934,36.133464180569185,63.866535819430815
